url,naming,img,specs,price,class
https://market.yandex.ru/product--proektor-dlia-domashnego-kinoteatra-blitzwolf-bw-vp13-eu-1080p-wi-fi-full-hd-2-4g-5g-projector-black/1754015681?nid=26960490&show-uid=16535756132918119604216008&context=search&sku=101761738123&cpc=94jiE3ballLK8C6yvDU2Br0zF4nHQnogrSVk-2NczCLeioz0SJeV9yCp4VXc4TeHvuVkRIkogJ7lkdLGV7FrvDmPKfhNcHYnwh5weMoLDrDyRYYsjBohA03PEglaS_0L6eI2B_V0Db7kSL-cm1m4h0Znz36ZdLMuIeaEancI0GDhhl_1xanrATMhTD2BkhiY&do-waremd5=4NnEKPIskK5exiElDkbWSw,Проектор для домашнего кинотеатра BlitzWolf BW-VP13 EU 1080P Wi-Fi Full HD 2.4G / 5G Projector Black,[],[],17 980,Оверхед и слайд-проекторы
https://market.yandex.ru/product--gobo-proektor-gs-50vt-dlia-reklamy-navigatsii-i-dizaina-vrashchaiushchiisia-s-pultom-du-model-2021-goda-kholodnyi-belyi-svet/1484185168?nid=26960490&show-uid=16535756132918119604216009&context=search&sku=101509801134&cpc=l43H_UZhPMGkCxd4A7VhABAalsaf1IS1CL79r2yW9DsDI4LIZ6jIrIyxrNuqabL7q3m5RIttrvTWNsptWtDFwEL-ljj8qsx8ALrlPZyzj6b3lX4oesvgOsyE2XnMDpfLbfbi1jYDOeIxgFAFRU3QUvJfXrqn-uczsVk-PKxSeer9J8Qe1RS8cA%2C%2C&do-waremd5=8dp4BQd4biftX7urW61Sxg,"Гобо проектор GS-50Вт для рекламы, навигации и дизайна. Вращающийся, с пультом ДУ, модель 2021 года, холодный белый свет.",[],[{'тип': ' слайд-проектор'}],13 900,Оверхед и слайд-проекторы
https://market.yandex.ru/product--slaid-proektory-braun-novamat-e150/1447822962?nid=26960490&show-uid=16535756132918119604216010&context=search&sku=101459724494&cpc=M3O2vc0GmKk_1NVaKQI306qcuc4BOpkhmshXhMDhNU_QMDs7b5F6RcY5YcR-kaENhl8mhW08lR3XDCKccMp_WsodpySvB6ezMdCOAJxocXyYSBceHiCKjmeBZWvAFTUxBCu5LZAFbCzglEGyYbUE6lzTQx2-fR7BuH3JB433D86UGZGZLDgEY9as7TBe6Gzx&do-waremd5=EE3EfqQ9JCLit044DnT0PA,Слайд-проекторы Braun Novamat E150,[],[],16 380,Оверхед и слайд-проекторы
https://market.yandex.ru/product--smartlight-gobo-proektor-ulichnyi-smartlight-mh-35sw-35vt-ip65-statichnyi/949564300?nid=26960490&show-uid=16535756132918119604216011&context=search&sku=101308945088&cpc=R5DZ8ifhlRpUKQIGz4NdKoxIG_0MrAYxzTCELa_TyVKdmv7huI_a-Z_Sw3laanw7wH1lNnv5bwmpb5AjWZavQEvXcYw_zz2Bskzol-OckpGByvFqt6r2imcctLGl_MfaJC0plEV5cNP3WZNmdGtmFMaD5fqV1ZXlkchjpLkV8meC7DM3eiR8CxwWVhTU1BZr&do-waremd5=llMctMZQAq2EYFn2uxfL9A&sponsored=1,"SmartLight Гобо-проектор уличный SmartLight ""MH-35SW"" 35Вт IP65 статичный",[],[],15 000,Оверхед и слайд-проекторы
https://market.yandex.ru/product--smartlight-gobo-proektor-ulichnyi-smartlight-mh-50sw-50vt-ip65-statichnyi/949563431?nid=26960490&show-uid=16535756132918119604216012&context=search&sku=101308947510&cpc=rq08h3jSOZ8ci82LA5BrVA84OBd47vq5ODdDLktEZRvvQbdrdwDzWHZ4xfm-iIq9NO7pXIfeMuTx5VYGcK2A0y3CqtGN5dSuyfh5IB3uYOfYI_Vmg_yeMYrsnCTHqkhlNY2zXFEoeTvLlZCh7ITdff82axazmNNTnrCEyVlQMtxfOJ0S8zRhSljAzRe0K0Zl&do-waremd5=tB3NguMTmhAYJA6cZPciqA&sponsored=1,"SmartLight Гобо-проектор уличный SmartLight ""MH-50SW"" 50Вт IP65 статичный",[],[],16 500,Оверхед и слайд-проекторы
https://market.yandex.ru/product--barco-wepresent-wipg-1600w/1451037638?nid=26960490&show-uid=16535756132918119604216013&context=search&sku=101465324218&cpc=EFOd1imzKhGIVBuMAgn2_g0-yaN_jLU95EFROEL_UyNd-ySzDQG-1SGXn_FKjPVMJPuHVXN9scfLClXRrzt1ZL1QL4-Fmug3j80jMGh2VpfZlwNZfWzSKzpIYAsaPDIeaWMv0RZbfyDZlgqXmxwlVFoWMyLxvfIetVK_B5fPdqHNpbD4fJmnVJ2AllPtilv5&do-waremd5=8ypi96jqdDqm_PGDcxR76g,Barco wePresent WiPG-1600W,[],[],59 400,Оверхед и слайд-проекторы
https://market.yandex.ru/product--barco-wepresent-wipg-1000p/1451037645?nid=26960490&show-uid=16535756132918119604216014&context=search&sku=101465324225&cpc=EFOd1imzKhGygq6leiZuM9HOGPktvL1vschaPAUfEMXvWefNZX7mwH-X3D3js7ayJQXQgjGvtZLpg_Ewlt6eBKaCj2p-1SAIFGxc25_gxzgpMHIqA9KVC2XKakl756QloEC-M6YT7tTu67RvJSDRmO0PWg0antOOBjSTqSvYN90P4eYzc8ykZxqyLDfeXs3k&do-waremd5=O5znLC0aAtPJlwXBpldI6g,Barco wePresent WiPG-1000P,[],[],50 760,Оверхед и слайд-проекторы
https://market.yandex.ru/product--smartlight-gobo-proektor-dlia-pomeshchenii-smartlight-mh-35s-35vt-statichnyi/949287874?nid=26960490&show-uid=16535756132918119604216015&context=search&sku=101308875175&cpc=MjSX45TgyJ4sYfWFr4hN1LY7pUsv8wy59unhg-31kx1_JUAmXfygZPh2nij1UWqQ1KfePglgPSQghbMYibPXwHslIOenGzOjZy0JXe6ffjGC2TNH_TbTA1Ecccllcrho2195l5TugP0bGu3-6Z303J1HHWL0SpwYbahRIN5TFpCXKF-15VlZub2m_c78FGKn&do-waremd5=usVYIAh0G1qWMJXf47bufw,"SmartLight Гобо-проектор для помещений SmartLight ""MH-35S"" 35Вт статичный",[],[],11 000,Оверхед и слайд-проекторы
https://market.yandex.ru/product--smartlight-gobo-proektor-dlia-pomeshchenii-smartlight-mh-25s-25vt-statichnyi/949664013?nid=26960490&show-uid=16535756132918119604216016&context=search&sku=101309025799&cpc=kppMFMF8dCl_ZWW_r8Bhz4hnyeuZN9ZyEG-ztdNFuNDKaLVK9iRSOEtzuzTeizPiIx6EO8zfsASs3bsHMbVe_fNvHG9c686n-jMg7GLHO91ERGVh5iaTI2I6pNB3H4Lz48ifdGKfD2ujkNZBUhZ1k4YFsK4WSTfTU3mI1Yhu-IANgmcfEw9kCDNTgIh9I7TP&do-waremd5=XAUPGY94EM-8ura61kr02g&sponsored=1,"SmartLight Гобо-проектор для помещений SmartLight ""MH-25S"" 25Вт статичный",[],[],8 000,Оверхед и слайд-проекторы
https://market.yandex.ru/product--854796-lazernyi-golograficheskii-proektor-eltronic-lpml-6-02/101665698975?nid=26960490&show-uid=16535756132217668900716017&context=search&sku=101665698975&cpc=nMs5SBGVYFm9CjblAHnq_ktloCARw5BldXTFr9s0lhMqkoV09VtYF7VKqhjG-aNTRbeRbP-fdSaAP8yBHXxzFTRBcdda353DXvzvlpYrtolRFN1RR-96KjhhZq6XRPtrdWlWEEpOYCy4yKl54FIWIKXE1HQGvuemB2vyezVbn0EKcUQYYr0_4Q%2C%2C&do-waremd5=TxmfzgrYwxd0u29Y2VxTAw,854796 Лазерный голографический проектор Eltronic LPML-6-02,[],[],1 751,Оверхед и слайд-проекторы
https://market.yandex.ru/product--proektor-na-okno-star-shower-window-projector-12-filmov/2000877045629?nid=26960490&show-uid=16535756132217668900716018&context=search&sku=2000877045629&cpc=D7iU2t8q63QoXQwawD57PqDzNdcSTCuvu6RPC6AIym0lavV71B8638fihGpHKZNM7EDZt9DJaeCuQCrbRYaPTw-edI5GW0iJdwZOOn42doK-_m9apCT8ReuSwZLAmkuW-PaeBukvT-o-1sm6hch5bbi_riflWw_Mkl72kUF3ygp9YDcyzQJgPg%2C%2C&do-waremd5=JfEvaKCKLyEisRRP5Z0Pww,Проектор на окно Star Shower Window Projector 12 фильмов,[],[],2 990,Оверхед и слайд-проекторы
https://market.yandex.ru/product--proektor-viewsonic-m1-mini/101516395915?nid=26960490&show-uid=16535756132217668900716019&context=search&sku=101516395915&cpc=D2idPQSTLQY0BodDwo74fCmNpgzi1aw05Q5Pg3JIAKakkOk_52Ju5WIV6aRGcUoU7eglVg2Ka1tz8TDM_uMtiHM0Or8Uo8VtwoHCVZobc8pH-D5DYp4ekaZF0C0EwV4IRVI1fodwhe7QRpW7N5LojlURaEOq6vWyW0XX3pm8HIUGR-yhhuk0dw%2C%2C&do-waremd5=xnPUNeuF-S2m2xWpWUDyMA,Проектор VIEWSONIC M1 mini,[],[],17 530,Оверхед и слайд-проекторы
https://market.yandex.ru/product--fasadnyi-vlagozazizennyi-proektor-12-smennykh-slaidov/2000502732219?nid=26960490&show-uid=16535756132217668900716020&context=search&sku=2000502732219&cpc=8VIsKLXh5PSJMlv9kR47g-QGx8paETLbTpqWqpjrRqWY3m_eNpr1U2w-UFOQfn9j73Bsn5jw7yicPV4b8FFY2LAqmAYR4WX2AW8d_ng3nh9DwydF4WWuhxna-FaDNqbMeBConix7MQsJ1ACHsqRbYyTpilXhq4tXb4LbN1kNdmYgsTlSQPr16FYzoToRM0Ob&do-waremd5=mFVtjEPVCuryxBOk8RRazA,Фасадный влагозазизенный проектор 12 сменных слайдов,[],[],3 590,Оверхед и слайд-проекторы
https://market.yandex.ru/product--christie-4k7-hs/101725521241?nid=26960490&show-uid=16535756132217668900716021&context=search&sku=101725521241&cpc=K1PJOuO6KlBtRUWw5rV-gvyhGyJpYt3dzFtpTl_XguX7db7NT25LjO3MkLYXFkaKSV_44gq5rLnVrUU8e7dwkTZQcoYWBHC2QGhrU8r818XyoPrR4z6WGmkztuK0tHWrqoD7s1_MYMO3urLSnEAhNQnWeaWZsd3vA5D9W3ss13ys-LbJRrYLz0t_f2PkvPTT&do-waremd5=EDwLWgiP9uTutC9NDodpyg,Christie 4K7-HS,[],[],3 564 000,Оверхед и слайд-проекторы
https://market.yandex.ru/product--golograficheskii-3d-ventiliator-iarche-sveta-ad30-dlia-naruzhnoi-reklamy-s-wifi-displei-32-sm-belyi/767546032?nid=26960490&show-uid=16535756212938430870816001&context=search,Голографический 3D вентилятор Ярче Света AD30 для наружной рекламы с WiFi (дисплей 32 см) (Белый),[],[],,Оверхед и слайд-проекторы
https://market.yandex.ru/product--proektor-everycom-e500/866573833?nid=26960490&show-uid=16535756212938430870816002&context=search,Проектор Everycom E500,[],[],,Оверхед и слайд-проекторы
https://market.yandex.ru/product--proektor-touyinger-t27k/853198113?nid=26960490&show-uid=16535756212938430870816003&context=search,Проектор TouYinger T27K,[],[],,Оверхед и слайд-проекторы
https://market.yandex.ru/product--komplekt-benq-instashow-wdc10-9h-jf878-n4w/966516619?nid=26960490&show-uid=16535756212938430870816004&context=search,Комплект BenQ InstaShow WDC10 (9H. JF878. N4W),[],[],,Оверхед и слайд-проекторы
https://market.yandex.ru/product--proektor-optoma-w400lve/978464987?nid=26960490&show-uid=16535756212938430870816005&context=search,Проектор Optoma W400LVe,[],[],,Оверхед и слайд-проекторы
https://market.yandex.ru/product--proektor-viewsonic-proektor-ed-854x480-120lm-vstr-akkum-do-2-4ch/858525780?nid=26960490&show-uid=16535756212938430870816006&context=search,"Проектор ViewSonic Проектор ED 854x480 120lm, встр аккум до 2.4ч",[],[],,Оверхед и слайд-проекторы
https://market.yandex.ru/product--golograficheskii-ventiliator-iarche-sveta-3d60-dlia-naruzhnoi-reklamy-s-wifi-displei-30-sm-chernyi/767538031?nid=26960490&show-uid=16535756212938430870816007&context=search,Голографический вентилятор Ярче Света 3D60 для наружной рекламы с WiFi (дисплей 30 см) (Черный),[],[],,Оверхед и слайд-проекторы
https://market.yandex.ru/product--lazernyi-proektor-shower-slide-show/704534836?nid=26960490&show-uid=16535756212938430870816008&context=search,Лазерный проектор Shower Slide Show,[],[],,Оверхед и слайд-проекторы
https://market.yandex.ru/product--golograficheskii-ventiliator-iarche-sveta-a3w-dlia-naruzhnoi-reklamy-s-wifi-displei-42-sm-224-led-chernyi/767545032?nid=26960490&show-uid=16535756212938430870816009&context=search,"Голографический вентилятор Ярче Света A3W для наружной рекламы с WiFi (дисплей 42 см, 224 LED) (Черный)",[],[],,Оверхед и слайд-проекторы
https://market.yandex.ru/product--kreplenie-kromax-projector-10/434051123?nid=26960510&show-uid=16535756857423410383416001&context=search&sku=100631012104&cpc=AyN0avgRerg5mkAOuaT5EOkxn8udUetR1raQa0IbKvwfTzsaXt7f0Gmm7Ml_UK5VGlw3CW9k_6BIfmth1MDn-BKZao0duHbToNNVPxo80IkxT6euLqMZn65b05wLJrU4IABvSWAq8yaFaEmnygBwND13fh2elfr6BqgEMNi9dPUg8tBwNEKntJ2JMpj4-X0f&do-waremd5=Pu-qgPY3BZCNTNDeAwtSjQ,Крепление Kromax PROJECTOR-10 Grey Titan,[],"[{'способ крепления': ' потолочный'}, {'возможность регулировки': ' длина, наклон, поворот'}]",1 329,Аксессуары для проекторов
https://market.yandex.ru/product--komplekt-montazhnyi-chief-kreplenie-potolochnoe-sharnirnoe-dlia-shtangi-nagruzka-do-226-8-kg/859604041?nid=26960510&show-uid=16535756857423410383416002&context=search&sku=101209162561&cpc=AyN0avgRerjw3JG4QndrFEuPhyttJRCUOLDBHb6emO0ot7Hia1Tu5dJ1GNLC0mGRUJv0P2Xg87ji04Jurwl8mdawd4oU7426L5rqvwz9QjfuFUbrAVxXUE1mif6UfngV2oCXvPBQfl2bG-uPJIY_NArSDlVJa6ZbTSGqA211jNTTcXwj2A_o_n63D6jAoIpT&do-waremd5=I5acKAYrxXNh7nqmdVSl5A&sponsored=1,"Комплект монтажный CHIEF Крепление потолочное шарнирное для штанги, нагрузка до 226,8 кг",[],[],9 464,Аксессуары для проекторов
https://market.yandex.ru/product--kreplenie-kromax-projector-100/434044149?nid=26960510&show-uid=16535756857423410383416003&context=search&sku=100630994987&cpc=AyN0avgRergmk-_RDwJr5H90h8YuYDCFtCGnnrqrDoBv_HSZ2cqsjC5yAHTdGUdObwX-eautMwNEtWIXKDOWU--YFidIlqpoQOWFFlxiA7YbVaj9VEVonQvnSJFmZnllSGP665HEp2w2Ut6N_nYCLKZsk4q5h78fIF-ArF_ABbY_GdYFiCcT0I3ePXicCQWV&do-waremd5=73vVmE9skYmzv4hxBWccWw&sponsored=1,Крепление Kromax PROJECTOR-100 white,[],"[{'способ крепления': ' потолочный'}, {'возможность регулировки': ' наклон, поворот'}]",2 259,Аксессуары для проекторов
https://market.yandex.ru/product--kreplenie-wize-wpc-s/835007521?nid=26960510&show-uid=16535756857423410383416004&context=search&sku=101184927343&cpc=AyN0avgReriX66sFZW4NW72tkZliIuC97_eDdUNEl6QbmdBi4OaU6I41gerde36sxghvyH47OxBUuvXP-35Hb8HFU7_GSc-I3c0gVx0EA0lS-RuY47K7Ykz6b30jqx9hQANnBpl4022Ot82Gzv8xELBULTZhVSDRVwKutyFYXwt9JmoZ24Smvw%2C%2C&do-waremd5=ZMOrvTRBWuLCi_2ED60nNw,Крепление Wize WPC-S серебристый,[],"[{'способ крепления': ' потолочный'}, {'возможность регулировки': ' наклон, поворот'}]",2 724,Аксессуары для проекторов
https://market.yandex.ru/product--filtr-dlia-proektora-et-rfe200/1486319845?nid=26960510&show-uid=16535756857423410383416006&context=search&sku=101514408157&cpc=AyN0avgRerj1l81yxK52Wu-HucI1azLpHFeP78oCJSVBjiFrIJOoLTOxEvVoQ8Wc2HpLRfujO-U45b3ZEjMvletSfKjIsrCCP3-_wH5JPQCO4NleCSn39X-907HDRzwSgwhOFZyCykF7BzRPB_nVgCfqqcO3ZzZE3B1eWVbhwv7xrEkSeYPjcSpReA8aAT9E&do-waremd5=lxKcLo1tP2YYleiL9VlpCw&sponsored=1,Фильтр для проектора ET-RFE200,[],[],5 500,Аксессуары для проекторов
https://market.yandex.ru/product--filtr-dlia-proektora-et-rfe300/1485482122?nid=26960510&show-uid=16535756857423410383416007&context=search&sku=101510925408&cpc=AyN0avgRerifUacyp0QLSUR8QKCjVhRCyMMxkpcMAlwVZDsGJLbx2cMJrXiu2J7s-n5pdf1ufyBZfSZhQZ00lLjexpTdUtU1kL_zLqNvgRC8a7iS-_RHWJ6tOsxk_5n95gHCtn3SWZRMybHb1Ys9FE_nDLhRoidXcXUWOYYbKHrbjS19er5ljsDR-w94q3MK&do-waremd5=JmC7WBDYWkE_Bx55pkiVXQ&sponsored=1,Фильтр для проектора ET-RFE300,[],[],5 500,Аксессуары для проекторов
https://market.yandex.ru/product--electriclight-kb-01-19-kronshtein-dlia-proektora/765649211?nid=26960510&show-uid=16535756857423410383416008&context=search&sku=101114798091&cpc=AyN0avgRerid_2hGVd9i2mTzMNvlAYMeCEhAvgDiVMMSgbQEFWPbin-lD5NkdQJWADDXNlxgferRRWVkhj5qnb87PpncL8ukX9TlTMth8XXpotWpEPbGAoRb7aEQ39u2luLmH8HWDJNw7yO9ISmpVmVwfcq5RVP4mAkYzULCPgPzrWGFV_U21g%2C%2C&do-waremd5=JYkXtqrxTN_unT4dEpoZvg,Electriclight КБ-01-19 кронштейн для проектора,[],[{'цвет товара': ' черный'}],1 850,Аксессуары для проекторов
https://market.yandex.ru/product--kronshtein-dlia-proektora-wize-ea20-w/1451974173?nid=26960510&show-uid=16535756857423410383416010&context=search&sku=101466179412&cpc=AyN0avgRerieIkuzKzBnremPNqoekxE_bBSdMbJGNM4VLS8WidEHjCWEZlus2mhD4Y71RkhRthZiJNwgnBLK1TU2ZUcnxBpWL3bPG_QnqCz3YtonmjmTN1GUOBjb_dFKYUopjtO2U7DHSLidv8VQii6_VW3xMKs_Fj90H_h8oMXviaxxhe0IdQ%2C%2C&do-waremd5=rBDkxfaJ_dVp4duX0rbrLQ,Кронштейн для проектора Wize EA20-W,[],[],3 736,Аксессуары для проекторов
https://market.yandex.ru/product--kreplenie-cactus-cs-vm-pr05l/413014170?nid=26960510&show-uid=16535756857423410383416011&context=search&sku=100604264869&cpc=gF8CYMmYaq0V9s_wKECUbsu-Ojckyki-dl7c4l_KIvgCU-Hzdq8ErI2tbk6h9VMD1XEpfbNs5aATEIj42jpSomEg-dnfKcTYCZZ3JBKpqDfHxaP7r0xcLBKbY2GXIapihKCHHMN-OKKQV_51_a1CU6fzd5BoDjYyfMrfIvEsb-BKOTO6sb_PSfpjBRs8kqPM&do-waremd5=Aog_STK358pJVOmbtZGfYA&sponsored=1,Аксессуары для проекторов cactus CS-VM-PR05L алюминий,[],"[{'Производитель': ' cactus'}, {'Тип': ' крепление'}, {'Универсальное применение': ' Да'}]",1 980,Аксессуары для проекторов
https://market.yandex.ru/product--kreplenie-cactus-cs-vm-pr04/413014086?nid=26960510&show-uid=16535756857423410383416013&context=search&sku=100604262832&cpc=AyN0avgRerg8C6N-o8jjm57XHGSDg117TLjo-mdGAd7kn1EOgkf0YRYPbncWqAI2PnL1hXnMZtGUvctBmnJ0vyg-J7GsGWLVIAiEclvw2W65HTzG5VyikmoGie0ImDFeWNnZOPgcslF81713_ORS_KkILNYGkSr4qkPRV5GdSbRqYm4wLfzbLg%2C%2C&do-waremd5=nvDoKYWVvE4Nh9pePqcSNg,Крепление cactus CS-VM-PR04 черный,[],"[{'способ крепления': ' потолочный, настенный'}, {'возможность регулировки': ' наклон, поворот'}]",1 058,Аксессуары для проекторов
https://market.yandex.ru/product--wize-ea15-w-shtanga-potolochnaia-30-45-sm-s-kabelnym-kanalom-do-227-kg-bel/1456755712?nid=26960510&show-uid=16535756857423410383416014&context=search&sku=101471549335&cpc=AyN0avgRerhaWu8Q-cKKs0Ot_VQ4Wu4ib6tjXxCXXdYiIRMyRT7v-zbgfjwZenhlOpwf07MFZqM8p8pG8SLHF7zJhJKQJgaxV28iqrV5oaphcOl9ivdtm5MSESDtA2nO9wtHE73Sy3rYcsdNtvME4yJ7RH8opEjtnx3Dh6Tjl41onp-KFep7Vg%2C%2C&do-waremd5=NpcRTA1n4NX4Mj-G4vQ6AA,"Wize EA15- W Штанга потолочная 30-45 см с кабельным каналом, до 227 кг, бел.",[],[],3 321,Аксессуары для проекторов
https://market.yandex.ru/product--kronshtein-dlia-proektora-cactus-stol-cs-vm-pt01t/966622929?nid=26960510&show-uid=16535756857423410383416015&context=search&sku=101330997779&cpc=AyN0avgRerjUM1uyfPX2NTo1GeCOC5AVI4HNs67KEf4_gtOGlbNAHsjoJ0URWRnWUJoCvK1V1NWonKhkA4ln4tBhKmFB2iYTF8ebZLEqGJr3KpGgHjLpiCx4Q9j3c2qTBEWKM8JJXdYzOezQ7lSsG6vRQ4NzMId2qdPVuhF-OT_JWVzTVO5xgw%2C%2C&do-waremd5=6r_whAconsE2SWaLZxNEZg,Кронштейн для проектора Cactus Стол CS- VM- PT01T,[],[],4 530,Аксессуары для проекторов
https://market.yandex.ru/product--kreplenie-cactus-cs-vm-pr05m/413014236?nid=26960510&show-uid=16535756857423410383416016&context=search&sku=100604538730&cpc=AyN0avgRergInZBnoZ_uuQqpB7wgWGMS3JtKZaGnBn44th6Ix56BEnoYwr53S7EZ17TRd5gPg38LkbRUUODCcUNgFUWQXIhANJK0XTmjiYRDMVigkdhgrCaAMrYVgg1ZaKRjDWfyjn_KnPKL4ct7gDIZQIMjJBLtksnIL_Ooty01oomZvDVvyA%2C%2C&do-waremd5=nuE2Ki9_C39RSdDmQROL-w,Крепление cactus CS-VM-PR05M черный,[],"[{'способ крепления': ' потолочный, настенный'}, {'возможность регулировки': ' наклон, поворот'}]",1 550,Аксессуары для проекторов
https://market.yandex.ru/product--kronshtein-dlia-proektora-cactus-stol-cs-vm-pt01/966632590?nid=26960510&show-uid=16535756857423410383416017&context=search&sku=101330993056&cpc=AyN0avgRerjRKxTg8Rpj1LN0MysWkHsQHj11RZDC2XuP1zQIlVScTsibSLrPdMyw_UdNvXEu6PEiGr4_EeNxIeqESPnHeSSO0Nzu6cjDPxLWuCxfLuCYjHBHbWbQHeqL4SM_3UbL9v_yEGvYcGaD32KCQIXwcomvv0rVwJTaqncqPKMbBuFpkg%2C%2C&do-waremd5=tnb9XcABlxr5M7OgQRlcFg,Кронштейн для проектора Cactus Стол CS-VM-PT01,[],"[{'цвет товара': ' черный'}, {'способ крепления': ' напольный'}, {'возможность регулировки': ' наклон, высота, поворот'}]",4 140,Аксессуары для проекторов
https://market.yandex.ru/product--kreplenie-kromax-projector-30/434044151?nid=26960510&show-uid=16535756857423410383416018&context=search&sku=100631010191&cpc=AyN0avgRerjUNOCMN5TxQFzAU0KcO17mNaxKX-NvNZZ3g0QZuInLo2t0TpAI-23esPp9hDvrODBwytEjLjhepK3IUz8n9MqUtQ6rfqyfqWh_H0HyExDXX7hfvz5SAyObfjdSwxCCuBFzkG40caPCPpXT_PLa8KDVW0jQoM2Cn1TtxrpfK2cVLg%2C%2C&do-waremd5=LKIZdZ0nwF99WqDKkmU1HA,Крепление Kromax PROJECTOR-30 Grey Titan,[],"[{'способ крепления': ' потолочный'}, {'возможность регулировки': ' наклон, поворот'}]",1 749,Аксессуары для проекторов
https://market.yandex.ru/product--kreplenie-wize-wth140/822527138?nid=26960510&show-uid=16535756857423410383416019&context=search&sku=101171395254&cpc=AyN0avgRerh5Lx6P2dau3wd5Kir9tudeF6EJQ4O6oebERo9jS8hVJ14KB-q2zl3i692FH3oDlJfUBRzMZFYhJoak02AAaT9ko9hB0aKb7-wa-gQRSTA0UqzjDSKQv9M0IakeKneWHPOOarYq1CiizqkG0TiP6WrkUJjpxb-6N0t268auANAltg%2C%2C&do-waremd5=4h3bryVq3faGeoPYtTedXA,Крепление Wize WTH140 белый,[],[{'способ крепления': ' настенный'}],4 212,Аксессуары для проекторов
https://market.yandex.ru/product--ukazka-lazernaia-beifa-krasnyi-luch-i-svetodiod-radius-deistviia-200m-stilus-detektor-kupiur-ruchka-td-rp-36/976330562?nid=26960510&show-uid=16535756857423410383416020&context=search&sku=101342800278&cpc=AyN0avgRergby8c4w-0TcbNTl7aMsZ-TtRZLFUWkIWcKuqsiOfY0DSERy6eSMImcCOKgPwak1GxNH1XPPe8FuSz0hjvoSIeotaWvoLEVctNGISbDnh-q0q0vCunTSlHbtqj-cyCcIb6YpVBwZCMIiN1DcbBUyAxdLDN69aKflkRv9YOYn9aHhA%2C%2C&do-waremd5=MmeEAb3N7fIOlc1Bg94QEg,"Указка лазерная Beifa, красный луч и светодиод (радиус действия 200м, стилус, детектор купюр, ручка) (TD-RP-36)",[],[],730,Аксессуары для проекторов
https://market.yandex.ru/product--kreplenie-cactus-cs-vm-pr01/413009055?nid=26960510&show-uid=16535756857423410383416021&context=search&sku=100604264793&cpc=AyN0avgRerh_D9FbtefLxwXbwdWmqW9k5C36dBG67fz4BSbtpE6kEK5MOtPHVmRP_oZ79KV9mDieDlcz7ACQBnsKx-MgW8m8WVei0NH2ep170aw2vpU_lncDTBN0MKbQ8Nohq-cYH4TLgvGr3ZANBxrtdhg4XA9bqT0KBoYrKBZ5aNaIzl0UxA%2C%2C&do-waremd5=dpkA4inOZVpiDXv9dyMR4Q,Крепление cactus CS-VM-PR01 черный,[],"[{'способ крепления': ' потолочный, настенный'}, {'возможность регулировки': ' наклон, поворот'}]",1 510,Аксессуары для проекторов
https://market.yandex.ru/product--potolochnaia-shtanga-dlia-proektora-wize-ea23/1421340169?nid=26960510&show-uid=16535756857423410383416022&context=search&sku=101425505719&cpc=AyN0avgRerhqtgOE29vjR2gWhCLJpEPM44srw77tOyy1zWE2pvbE-QlH53vW3SS5Pc9wFJkCpkL6cyY1VK_rytBN2kciugoaDBl3ken5Z2Mro9neYMguOFcrD-8_yzs1jKsbJGf1Q1K2KhxhN7rjlaq5zy8Qoyf3lT7UgNJYhWUFmMKQw-3ouQ%2C%2C&do-waremd5=E_t-eApVbr-WUHlyVCD4XA,Потолочная штанга для проектора Wize EA23,[],[],5 327,Аксессуары для проекторов
